start	end	text
4188980	4196060	los países vecinos que no benefician a nadie y hacen que no haya gasolina y la gente dice que suba
4196060	4203500	pero cae a de una vez, es fundamental eliminar esas subvenciones para que se acabe el desabastecimiento
4203500	4207620	y el negociado de el dísel y la gasolina desde el gobierno.
4207620	4211980	Bien, muchísimas gracias candidato, es el turno de las consultas al candidato Samuel,
4211980	4215500	doble medida por parte del candidato Eduardo del Castillo, adelante Eduardo.
4215500	4223540	Candidato, usted decía que lo que uno hace es su carta de presentación, el 14 de junio de 1992,
4223540	4228180	cuando usted era ministro de planificación decía la privatización busca el desarrollo del país
4228180	4232780	y luchar contra la pobreza, quiero saber cómo ha luchado contra la pobreza con este plan.
4233700	4241460	Le agradezco mucho por la pregunta Eduardo, por ejemplo yo privatice el ingenio azucarero de
4241460	4248860	Guavirá, se lo vendía a los trabajadores y se lo vendía a los productores de azúcar, de caña y
4248860	4255180	hoy en día esa empresa es la empresa más exitosa del norte cruceño, se acabaron los robos,
4255180	4260580	las desapariciones del azúcar, pero además ha aumentado su producción en cinco veces,
4260580	4267860	produce energía, produce alcohol, produce ron, no se podría explicar el éxito del norte cruceño
4267860	4273980	sin guavirá, si quiere, si tuviéramos tiempo podríamos revisar que han hecho ustedes con
4273980	4279060	el ingenio azucarero de esa movimentura, puro pérdidas, puro fracasos.
4281060	4286100	Lamentablemente no hemos escuchado ningún beneficio para el pueblo boliviano porque cuando usted era
4286100	4292100	ministro de planificación el salario básico mínimo del pueblo boliviano era de 120 bolivianos y tan
4292100	4297660	solo le subieron 15 bolivianos, durante su gestión cuando usted liderizaba el proceso de privatizar
4297660	4303780	todas las empresas de nuestro país, al menos una cada semana fue el año que menos creció nuestro
4303780	4309300	país, tenía una tasa de crecimiento aproximadamente del 1.5 por ciento, una extrema pobreza de
4309300	4313940	nuestro país del 40 por ciento, cuatro de cada 10 bolivianos estaban en la extrema pobreza.
4314860	4321700	Bueno Eduardo realmente me imagino que no puedes dormir porque vas a ser quien entieres al más y
4321700	4328540	por tanto debes leer muy poco, porque mi gestión de ministro con los recursos de la
4328540	4335540	privatización se destinaron a educación, a salud para mejorar la situación del pueblo boliviano
4335540	4341300	después de un proceso de estabilidad, entonces claramente mejoró la situación de los bolivianos,
4341300	4347460	no solamente de salario vive el hombre. Muchísimas gracias candidatos, es el turno de
4347460	4352340	Johnny Fernández, le pregunta a Samuel Doria Medina, 15 segundos. Muchas gracias, yo hicí
4352340	4357860	todo Samuel en el tema de la corrupción que ustedes tanto hablan, corrupción no es ocapar el
4357860	4363980	transfugio, primero, corrupción no es ocapar a un militante que hoy de uno de ustedes está preso
4363980	4369380	en Estados Unidos que es el señor Arturo Morillo, hombre fuerte de lungo, eso no es corrupción le
4369380	4378260	pregunto, por favor tiempo. A ver a ver Johnny, vos vienes con los insultos de siempre, yo quisiera
4378260	4384580	aclarar el tema de Harvard, hablas cada cosa sin lógica, realmente está muy mal nuestra educación,
4384580	4390740	¿cómo vas a creer que para ir a hacer un pacto secreto hemos sido 100 personas de Bolivia con
4390740	4398780	mucha prensa? Absurdo no es verdad, tu inteligencia lógica está fallando, el señor Morillo militó
4398780	4404820	en unidad nacional pero después salió de unidad nacional y no tenía ninguna vinculación con
4404820	4416420	nosotros, entonces también parece que tu inteligencia en el tiempo está fallando, fue, ya no es y no
4416420	4422860	tenemos nada que ver con Morillo. Muchísimas gracias. No hay que negarlo Samuel, era tu hombre fuerte y
4422860	4427940	aquí está tu firma y no firmaron todos, esta fue una reunión secreta de cuatro, aquí está la
4427940	4434300	prueba y el otro que te quería decir era de que en el tema de los respiradores por algo está
4434300	4443380	allá, seguramente en tu gobierno va a haber también indultos, capaz que sea así. En mi gobierno no va
4443380	4450020	a haber indultos ni para él, ni para los que han hecho barbaridades en municipios y en otros lugares,
4450020	4456940	lo he dicho clarito, se acaba la corrupción porque yo no convivo con la corrupción, entonces
4456940	4463860	al primero que meta la mano en la lata, directo a Choncho Coro y yo no voy a dar indulto a ningún
4463860	4471860	reo de la justicia y si Morillo vuelve, va a ir a la cárcel a pagar sus penas. Muchísimas gracias
4471860	4476140	candidato, recordarles a los candidatos que estamos hablando del bloque económico pero
4476140	4480380	ellos son libres de preguntar lo que quieran, más adelante en el próximo bloque habrá preguntas
4480380	4485260	libres y ha de cada uno de los candidatos, ojo, estamos abordando tema económico, es muy importante
4485260	4490660	esto para la población. turno de las consultas del candidato Jorge Tutokiroga al candidato Samuel
4490660	4497220	Doria Medina, adelante Jorge. Gracias, estoy seguro que la gente está diciendo tanto retrovisor,
4497220	4503020	tanto insulto, tanto recorte, miremos adelante. Jor agropecuario Samuel, coincidimos en una serie
4503020	4508900	de propuestas, me parecería interesante ver, si pasado 17 de agosto las bancadas pueden trabajar
4508900	4517460	en hacer realidad una ley en ese sentido. Bueno, efectivamente yo creo que nadie duda que el
4517460	4523900	sector agropecuario es el sector que nos va a permitir tener dólares para reemplazar los
4523900	4530860	dólares que ha perdido el país con la falta de gas, entonces hay que darle todo el apoyo al
4530860	4536620	sector agropecuario, hay que sacar todos los obstáculos que está sufriendo, hay que permitir
4536620	4543300	que se use la biotecnología de manera tal de que aumente rápidamente la producción agropecuaria,
4543300	4550780	se puede lograr eso en pocos meses y aumente las exportaciones y tengamos más dólares. Lo
4550780	4556380	mismo con el sector turismo, levantar los obstáculos para que hayan más turistas que traigan más
4556380	4565220	dólares a Bolivia. Gracias Samuel, ese foro fue muy útil porque había muchas coincidencias para
4565220	4571900	respaldar a un sector que es el que más rápidamente puede generar divisas 1300 millones de dólares
4571900	4578620	el próximo año, ayudarnos a paliar la falta de combustible con biodiesel y etanol, además de
4578620	4583780	alimentar a las familias bolivianas. Yo no quiero seguir mirando para atrás, miremos para adelante
4583780	4590100	y me parecería interesante Samuel decir que el 18 de agosto con las bancadas constituidas trabajemos
4590100	4599140	para hacer realidad una ley agropecuaria. Desde luego, desde luego que no solamente nos vamos a
4599140	4606380	tener que poner de acuerdo para poder apoyar al sector agropecuario, hay que modificar muchas
4606380	4611140	leyes que también hay consenso, la ley de trabajo, la ley de inversiones, minería,
4611140	4617420	hidrocarburos, pero además hay que modificar la constitución, pero yo espero de que el pueblo
4617420	4623060	boliviano el sabio y va a elegir un gobierno que tenga mayoría en el parlamento. Bien,
4623060	4627820	muchísimas gracias a los candidatos, avanza el debate presidencial, este la hermenéutica creo que
4627820	4632900	ustedes ya se han familiarizado con lo que está ocurriendo esta noche con las preguntas y las
4632900	4637540	respuestas de los candidatos, es momento y tiene tres minutos para su exposición de ámbito
4637540	4642540	económico en su programa de gobierno del candidato de sumate Manfred Ríez Villar, adelante candidato.
4642620	4647620	Bueno, muchas gracias, felizmente me ha tocado entre la izquierda y la derecha, estamos aquí al
4647620	4653140	centro, por eso mi modelo económico va a ser de tanto estado que sea necesario y tanto mercado que
4653140	4660780	sea posible, es decir, una economía mixta, realmente estamos convencidos nosotros de lograr traer
4660780	4667420	10 mil millones de dólares para estabilizar la economía, para estabilizar la balanza de pagos y
4667420	4673460	poder bajar el dólar entre siete y ocho veinte, porque el paralelo ya está encima quince,
4673460	4678940	dieciséis, inclusive ha llegado a veinte, pero además vamos a devolver los dos mil casi dos
4678940	4683980	mil quinientos millones de dólares de todos ustedes, los saudistas que han depositado en dólares y
4683980	4689260	ahora le están devolviendo a seis noventa y seis, así mismo vamos a hacer una reforma tributaria,
4689260	4694700	vamos a bajar el IVA del trece al diez por ciento, el IUE del veinticinco al dieciocho por ciento,
4694700	4701300	vamos a quitar el ITF y esos impuestos a las grandes fortunas, así mismo vamos a hacer un pacto
4701300	4706940	fiscal para que sea ya no setenta y cinco el gobierno y veinticinco las regiones va a ser
4706940	4712740	cincuenta, cincuenta, pero además de eso vamos a lograr fortalecer el Fondo Nacional de Desarrollo
4712740	4718220	Regional para como van a tener mayores recursos, vamos a palancar recursos para que hagan hospitales,
4718220	4725380	para que hagan unidades educativas y realmente podamos lograr una mejor calidad de vida pagando
4725380	4729620	a los médicos, porque ahora no podemos seguir esperando que el Ministerio de Salud pague a los
4729620	4736060	médicos, vamos a generar un millón de empleos en cinco años, en ese tanto mercado que sea posible
4736060	4741300	les vamos a dar la seguridad turídica porque vamos a entrar al grupo de Ciade y al grupo del
4741300	4748020	país para que haya el arbitraje necesario para las empresas nacionales e internacionales, así
4748020	4754380	mismo vamos a traer el diecio y la gasolina a cinco bolivianos para evitar esas colas que
4754380	4760500	estamos viendo en toda la ciudad y así vamos a levantar la subvención y vamos a bajar al cincuenta
4760500	4767540	por ciento el déficit fiscal, vamos a reformar la ley de carburos, la ley de minería, otra ley de
4767580	4772740	delito y vamos a hacer una emisión de bonos de carbono de cinco mil millones de dólares para poder
4772740	4780580	lograr fortalecer nuestra economía, vamos a diversificar la economía con biotecnología para poder
4780580	4786820	exportar cinco veces más de lo que estamos haciendo, por eso yo les estoy hablando de hacer
4786820	4793180	una bolivia rica, lo que nos ha hecho en estos 200 años, vamos a cumplir el bicentenario el 6 de
